Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,mes_entrevista
,,,,,,2.310804029828824,2.6460553341600277,,3.0308293370434116,,3.380745246774148,,4.68810260465716,,4.309613368762822,,4.295328302553608,,11
,,,,,,2.88460214929967,3.6090310636411354,,3.982541618410039,,4.4122618067024675,,6.370637815318096,,6.390169713351399,,5.518931114462456,,11
,,,,,,2.530426501710458,2.819596874371791,,3.474986320056597,,3.890761425522861,,5.012599932473644,,4.970532604834241,,5.048991300382893,,11
,,,,,,2.310804029828824,2.6460553341600277,,3.0308293370434116,,3.380745246774148,,4.68810260465716,,4.309613368762822,,4.295328302553608,,11
,,,,,,11.75138005088356,12.495287186861578,,15.925192854054169,,16.14831213639483,,31.659795999774943,,20.46162985980437,,20.296702583749333,,11
,,,,,,5.563166397385584,6.458857055478993,,7.954905312504702,,8.843307013170307,,14.361025760314739,,10.46626277389826,,12.240415231848415,,11
,,,,,,4.081915699744227,4.951841054179988,,5.5953413448646545,,6.547191509850911,,8.804599745767948,,9.70042936107871,,8.508172474084246,,11
,,,,,,2.504613532945384,3.0051035712419494,,3.5246112027007026,,3.9303067261752984,,5.541183704943195,,5.507121552771421,,5.058587404569337,,11
,,,,,,4.922411681201396,5.845384428541936,,6.360380044203497,,7.536090793665257,,8.858540479195973,,9.671190033232573,,9.758933495064515,,11
,,,,,,2.310804029828824,2.6460553341600277,,3.0308293370434116,,3.380745246774148,,4.68810260465716,,4.309613368762822,,4.295328302553608,,11
,,,,,,2.415874766231109,2.81212937212586,,3.2411394299871903,,3.580016524400332,,5.077635786180309,,4.65341130994514,,4.573389334516208,,11
,,,,,,4.922411681201396,5.845384428541936,,6.360380044203497,,7.536090793665257,,8.858540479195973,,9.671190033232573,,9.758933495064515,,11
,,,,,,2.310804029828824,2.6460553341600277,,3.0308293370434116,,3.380745246774148,,4.68810260465716,,4.309613368762822,,4.295328302553608,,11
,,,,,,3.693254987727182,4.538840080147993,,5.125973318145628,,5.537113256772945,,7.2895839636249375,,6.519147606940347,,5.54970639805897,,11
,,,,,,2.738784702082425,3.059874973430852,,3.6493078487344834,,3.9574396787218737,,5.295430616392602,,5.642249891216007,,5.8594848681990594,,11
,,,,,,2.310804029828824,2.6460553341600277,,3.0308293370434116,,3.380745246774148,,4.68810260465716,,4.309613368762822,,4.295328302553608,,11
,,,,,,4.190515062703368,4.209948464848457,,4.7419736635967045,,4.967648009899954,,8.028361628745863,,7.049819385793605,,7.609438969086252,,11
,,,,,,4.123029910892854,5.420601312252273,,5.898510866059737,,6.536921824687135,,8.614322796461494,,10.521353098650406,,9.100513052959222,,11
,,,,,,2.979057311761076,3.5547875037463394,,4.408985353331189,,4.985628592363764,,5.969724761447662,,6.813962001464982,,5.870748767933351,,11
,,,,,,4.944579795655898,6.110692200618901,,6.944896828045246,,7.870140871692661,,12.322061557468269,,9.54956390115895,,8.169731165247129,,11
