Indicador,Nível Territorial,Abertura Territorial,Variável de abertura 1,Categoria de abertura 1,Variável de abertura 2,Categoria de abertura 2,Valor,mes_entrevista
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,4695.359946950597,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,9641.198194644763,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,1387.9938702116565,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,8249.357359268119,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,4765.1803385584735,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,657.7601121603888,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,4104.470925904436,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,4732.298054927667,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,718.4012578707784,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,4012.9991323855493,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,9641.198194644763,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,1387.9938702116565,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,8249.357359268119,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,8021.93468664046,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,1158.7818897354025,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,6860.540590198506,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Total,1619.263508004303,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,229.21198047625418,5
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1388.8167690696123,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Total,1.7839557540969049,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.735965705537804,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1.9197122715542831,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Total,2.233669042312472,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,5.3194004164650766,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.395995618412078,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Total,1.9753453957874332,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.701596241018733,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.129026148537441,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,1.7839557540969049,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.735965705537804,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1.9197122715542831,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,2.4134450323816092,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,5.475016362377318,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.575427907644104,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,2.4289376213257694,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.583859198342648,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.6103426285328446,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,1.7839557540969049,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.735965705537804,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1.9197122715542831,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,1.9708632483710453,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.105632258894933,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.1313774545365116,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Total,2.7697773907557672,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,7.8447217483642655,5
CV - Pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,2.980712261368148,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,14.402233945421752,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,85.59776605457824,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,14.612962370159574,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,85.38703762984042,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,14.24203714183687,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,85.75796285816311,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,14.402233945421752,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,85.59776605457824,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,13.812015983745201,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,86.18798401625477,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,15.183691901244027,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,84.81630809875598,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,14.402233945421752,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,85.59776605457824,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,12.431330022592554,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,87.56866997740747,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Total,100.0,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,10.909114370185677,5
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,89.09088562981431,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.4284793048290596,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.5768580571799169,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.863181722272588,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.832274938672679,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.337677992179841,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.7203689198649524,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.4284793048290596,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.5768580571799169,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,5.009569576329287,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.8028062826819844,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,4.14010285941776,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.7411551818980987,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,3.4284793048290596,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,0.5768580571799169,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,13.63312506044422,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1.9353711425488604,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Total,0.0,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,12.923168242995109,5
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,1.5824325843361693,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Total,1025.6675131221934,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,400.07756194095026,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,625.5899511812432,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Total,429.91418529071706,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,176.9136770324606,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,253.00050825825645,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Total,595.7533278314764,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,223.16388490848956,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,372.5894429229867,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,1025.6675131221934,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,400.07756194095026,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,625.5899511812432,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,481.1004130545523,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,195.09316289910342,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,286.0072501554489,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,533.4460476746124,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,201.7140385662851,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,331.7320091083272,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,1025.6675131221934,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,400.07756194095026,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,625.5899511812432,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,868.9124192678053,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,342.4658546856981,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,526.4465645821074,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Total,156.755093854388,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,57.61170725525216,5
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas),Grande Região,Sudeste,Grupos de Idade 2,60 anos ou mais ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,99.14338659913588,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Total,4.367411681751526,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,7.142332573818537,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Total,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,5.296793198489721,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Total,6.2734356448492,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,10.829556684941219,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Homem,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,7.6256090506280865,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Total,5.0103169016440585,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,8.795940771097294,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Sexo,Mulher,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,5.98826374737226,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Total,4.367411681751526,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,7.142332573818537,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Total4,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,5.296793198489721,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Total,6.176923516848869,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,10.10119284956614,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Branca,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,7.473203376034848,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Total,5.99412267613466,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,8.904492984502879,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Cor ou Raça,Preta ou parda,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,7.453084375240955,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Total,4.367411681751526,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Foi a estabelecimento de saúde,7.142332573818537,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Grupos de Idade 2,Total ,Procura a estabelecimento de saúde,Não foi a estabelecimento de saúde,5.296793198489721,5
CV - Pessoas que apresentaram sintomas referenciados conjugados3 (%) ,Grande Região,Sudeste,Grupos de Idade 2,0 a 59 anos ,Procura a estabelecimento de saúde,Total,4.810360960604609,5
